origin_lon,origin_lat,destination_lon,destination_lat,distance_km,duration_min
25.399667,54.69468,25.2615,54.7104,13.37765,22.309166666666666
25.426335,54.687064,25.2615,54.7104,15.40868,25.68433333333333
25.249142,54.690532,25.2615,54.7104,4.27468,8.4175
25.248883,54.734687,25.2615,54.7104,3.38285,6.9751666666666665
25.282966,54.696846,25.2615,54.7104,3.76771,7.882833333333334
25.282496,54.680436,25.2615,54.7104,5.11338,10.476166666666668
25.246695,54.632741,25.2615,54.7104,12.69749,22.636000000000003
25.288049,54.676779,25.2615,54.7104,6.04613,12.705333333333334
25.254827,54.67664,25.2615,54.7104,5.970470000000001,9.926833333333333
25.237943,54.727271,25.2615,54.7104,3.14906,6.335666666666667
25.225473,54.707901,25.2615,54.7104,2.92661,6.509166666666667
25.255551,54.630742,25.2615,54.7104,12.51855,22.142999999999997
25.246652,54.733912,25.2615,54.7104,3.62861,7.173
25.299153,54.701126,25.2615,54.7104,5.34454,10.889666666666667
25.362956,54.649853,25.2615,54.7104,13.53649,22.353833333333334
25.423163,54.695341,25.2615,54.7104,14.414729999999999,23.744000000000003
25.281568,54.664279,25.2615,54.7104,6.97183,15.501833333333334
25.274693,54.679066,25.2615,54.7104,5.9085600000000005,10.886666666666667
25.237943,54.727271,25.2615,54.7104,3.14906,6.335666666666667
25.264218,54.741667,25.2615,54.7104,4.7208000000000006,7.538166666666667
25.280155,54.666716,25.2615,54.7104,6.7996099999999995,14.339833333333333
25.273809,54.658394,25.2615,54.7104,7.15574,15.282333333333334
25.280659,54.698949,25.2615,54.7104,3.96226,8.021333333333333
25.40234,54.692728,25.2615,54.7104,13.2941,22.05216666666667
25.292104,54.729413,25.2615,54.7104,4.69379,9.071
25.320296,54.675341,25.2615,54.7104,8.424299999999999,16.9495
25.30843,54.669677,25.2615,54.7104,8.67321,17.10983333333333
25.290753,54.679467,25.2615,54.7104,6.40618,13.759333333333332
25.186363,54.711056,25.2615,54.7104,6.94049,14.325
25.276907,54.701718,25.2615,54.7104,3.27112,6.456
25.303743,54.672785,25.2615,54.7104,7.24929,15.359833333333334
25.31668,54.711695,25.2615,54.7104,5.758640000000001,11.241833333333334
25.31668,54.711695,25.2615,54.7104,5.758640000000001,11.241833333333334
25.39652,54.711004,25.2615,54.7104,11.35678,22.239833333333333
25.247819,54.675908,25.2615,54.7104,5.57864,9.2535
25.312367,54.727647,25.2615,54.7104,5.02071,10.602
25.280558,54.733002,25.2615,54.7104,4.54165,9.088
25.279182,54.699243,25.2615,54.7104,3.57098,7.865833333333333
25.356684,54.78385,25.2615,54.7104,13.760129999999998,22.688666666666666
25.393985,54.694518,25.2615,54.7104,13.381770000000001,22.6365
25.275008,54.699185,25.2615,54.7104,3.21226,6.502833333333333
25.236553,54.727097,25.2615,54.7104,3.2694099999999997,6.46
25.26282,54.680512,25.2615,54.7104,4.84732,9.601666666666667
25.286034,54.680384,25.2615,54.7104,5.6653,12.244333333333334
25.266432,54.689462,25.2615,54.7104,3.42665,5.943666666666667
25.267814,54.671349,25.2615,54.7104,5.7006000000000006,11.452833333333333
25.23347,54.67438,25.2615,54.7104,7.7003900000000005,14.538499999999999
25.317072,54.67535,25.2615,54.7104,8.08267,16.145
25.286901,54.672497,25.2615,54.7104,5.95941,11.045
25.275848,54.6793,25.2615,54.7104,5.33795,9.767
25.29184,54.716837,25.2615,54.7104,2.7816199999999998,5.6146666666666665
25.281369,54.675043,25.2615,54.7104,5.941560000000001,12.389166666666666
25.272052,54.685827,25.2615,54.7104,5.29261,9.828333333333335
25.272052,54.685827,25.2615,54.7104,5.29261,9.828333333333335
25.272052,54.685827,25.2615,54.7104,5.29261,9.828333333333335
25.275875,54.749851,25.2615,54.7104,6.50243,9.673666666666666
25.292412,54.6763,25.2615,54.7104,6.43445,12.944833333333333
25.314589,54.683106,25.2615,54.7104,7.025810000000001,14.487333333333334
25.30419,54.71722,25.2615,54.7104,3.94981,8.387
25.214463,54.665973,25.2615,54.7104,8.865540000000001,16.855333333333334
25.27885,54.701229,25.2615,54.7104,4.17162,8.562666666666667
25.278913,54.670903,25.2615,54.7104,6.16579,11.596499999999999
25.263367,54.6804,25.2615,54.7104,4.734229999999999,9.149333333333335
25.271418,54.752431,25.2615,54.7104,6.0283999999999995,9.023166666666667
25.283894,54.692445,25.2615,54.7104,3.8014099999999997,8.337666666666667
25.25202,54.655056,25.2615,54.7104,11.43738,20.336666666666666
25.210195,54.646792,25.2615,54.7104,9.56941,14.896833333333332
25.239079,54.697609,25.2615,54.7104,4.29525,8.557333333333334
25.288097,54.676613,25.2615,54.7104,6.06435,12.814666666666666
25.23115,54.713098,25.2615,54.7104,2.4776599999999998,5.519833333333334
25.2714,54.681445,25.2615,54.7104,4.923970000000001,9.085666666666667
25.29586,54.67649,25.2615,54.7104,6.5978699999999995,12.725833333333332
25.271672,54.676127,25.2615,54.7104,5.418069999999999,10.296666666666665
25.172427,54.704551,25.2615,54.7104,7.6425,15.326500000000001
25.172427,54.704551,25.2615,54.7104,7.6425,15.326500000000001
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.100793,54.669503,25.2615,54.7104,15.74277,20.465833333333332
25.280671,54.673085,25.2615,54.7104,5.86012,11.908333333333333
25.294944,54.673607,25.2615,54.7104,6.4736,12.866333333333333
25.288703,54.691391,25.2615,54.7104,4.29149,9.131166666666667
25.278418,54.663824,25.2615,54.7104,6.84703,14.900666666666666
25.301399,54.682373,25.2615,54.7104,6.77307,13.971166666666667
25.272052,54.685827,25.2615,54.7104,5.29261,9.828333333333335
25.25263,54.702166,25.2615,54.7104,3.59244,6.9565
25.25263,54.702166,25.2615,54.7104,3.59244,6.9565
25.227319,54.718879,25.2615,54.7104,3.31965,6.425333333333333
25.40234,54.692728,25.2615,54.7104,13.2941,22.05216666666667
25.277367,54.675282,25.2615,54.7104,5.57385,10.266833333333333
25.284895,54.672844,25.2615,54.7104,6.00888,11.411166666666666
25.314956,54.71405,25.2615,54.7104,5.90661,11.541166666666667
25.247524,54.699149,25.2615,54.7104,3.61163,7.2735
25.309373,54.666892,25.2615,54.7104,8.30613,15.693666666666667
25.26583,54.673868,25.2615,54.7104,5.5871,11.3825
25.432488,54.687326,25.2615,54.7104,15.78162,26.262833333333333
25.286773,54.679815,25.2615,54.7104,5.73919,12.57
25.301821,54.719108,25.2615,54.7104,3.45273,7.544666666666667
25.26583,54.673868,25.2615,54.7104,5.5871,11.3825
25.19924,54.645144,25.2615,54.7104,10.74386,17.348333333333336
25.281732,54.672257,25.2615,54.7104,6.08889,11.284666666666668
25.318485,54.67728,25.2615,54.7104,7.66842,15.7895
25.196207,54.746916,25.2615,54.7104,7.62504,17.263166666666667
25.281583,54.682514,25.2615,54.7104,5.83851,13.076333333333334
25.27737,54.687383,25.2615,54.7104,4.1662,7.718500000000001
25.303866,54.725506,25.2615,54.7104,4.27172,9.961833333333335
25.265362,54.670898,25.2615,54.7104,5.86569,11.735833333333334
25.247908,54.70049,25.2615,54.7104,4.4852799999999995,9.647
25.278657,54.671292,25.2615,54.7104,6.14639,11.564833333333333
25.291691,54.707993,25.2615,54.7104,3.51198,7.260833333333333
25.29469,54.692566,25.2615,54.7104,4.8695900000000005,10.135833333333332
25.248832,54.700672,25.2615,54.7104,3.9438400000000002,8.1025
25.28573,54.677294,25.2615,54.7104,5.80488,11.576833333333333
25.40213,54.690595,25.2615,54.7104,13.588899999999999,22.735333333333333
25.31066,54.67905,25.2615,54.7104,7.42893,15.038666666666668
25.187043,54.714488,25.2615,54.7104,7.51319,15.2375
25.254635,54.698721,25.2615,54.7104,3.2608200000000003,6.519333333333334
25.212599,54.749126,25.2615,54.7104,6.261699999999999,11.838833333333334
25.212599,54.749126,25.2615,54.7104,6.261699999999999,11.838833333333334
25.212599,54.749126,25.2615,54.7104,6.261699999999999,11.838833333333334
25.212599,54.749126,25.2615,54.7104,6.261699999999999,11.838833333333334
25.215513,54.735995,25.2615,54.7104,5.75273,10.723333333333333
25.267279,54.66963,25.2615,54.7104,5.98299,12.0695
25.18188,54.704654,25.2615,54.7104,6.95676,14.2125
25.25124,54.697783,25.2615,54.7104,3.26604,6.492333333333334
25.287548,54.669491,25.2615,54.7104,7.13618,13.880500000000001
25.25761,54.692924,25.2615,54.7104,3.62681,7.428
25.410792,54.689285,25.2615,54.7104,14.10508,23.572666666666667
25.237246,54.734259,25.2615,54.7104,4.0769400000000005,7.790333333333334
25.410792,54.689285,25.2615,54.7104,14.10508,23.572666666666667
25.23347,54.67438,25.2615,54.7104,7.7003900000000005,14.538499999999999
25.215053,54.738404,25.2615,54.7104,5.93654,11.156
25.40145,54.692202,25.2615,54.7104,13.398729999999999,22.278833333333335
25.267812,54.689362,25.2615,54.7104,3.52846,6.339333333333333
25.273651,54.697696,25.2615,54.7104,3.00164,5.8
25.278854,54.698918,25.2615,54.7104,3.5321599999999997,7.710666666666667
25.28191,54.675289,25.2615,54.7104,5.970899999999999,12.573
25.294871,54.723452,25.2615,54.7104,3.90594,7.441
25.276533,54.677028,25.2615,54.7104,5.3706000000000005,9.779166666666667
25.243492,54.697523,25.2615,54.7104,3.77681,7.816
25.060396,54.62532,25.2615,54.7104,21.199720000000003,28.29733333333333
25.272052,54.685827,25.2615,54.7104,5.29261,9.828333333333335
25.243721,54.668352,25.2615,54.7104,6.59433,11.382166666666667
25.432488,54.687326,25.2615,54.7104,15.78162,26.262833333333333
